Unnamed: 0,author,comment,belong_likes_count,582,belong_create_time,link,is_long,motion,is_positive,
0,tophercn_,Price,28,1607932598,1651634168,https://www.instagram.com/p/CdHuPWelMt7,0,Happy,1,
1,call_me_qazi,Plz tell me price,28,1608294407,1651634168,https://www.instagram.com/p/CdHuPWelMt7,0,Sad,0,
2,maryam__chaudry,Price?,106,1608917758,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
3,nimi_raza,Price,106,1609490556,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
4,e.bhavanishriya,Pp,106,1609692284,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
5,callmereeman,Pp for onee,106,1610032411,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
6,maira_mobile_clicks,Price,106,1610268467,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
7,abulhassannaqvi5,Price,106,1610275140,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
8,antramodi7250,Price,106,1610352213,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
9,riteshp9537,Boat 441 pro available?,106,1610473024,1651571516,https://www.instagram.com/p/CdF26clo23D,1,Happy,1,
10,mitsyramoscabrera92,Precio ?,106,1610806037,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
11,3bd_el_rahman_adel,Hm,106,1610862911,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
12,__aryan.8_,Whats the cost ??? For airpods Pro case,106,1611159524,1651571516,https://www.instagram.com/p/CdF26clo23D,1,Surprise,1,
13,zhann93_,Brp ni kak,106,1611295274,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
14,e.bhavanishriya,Po,106,1611341872,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
15,sparkyhexer,Price,106,1611341879,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
16,sanya_sanya_sharma,Pp,106,1611407703,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
17,ammarchaudhryyy,Price of pro ?,106,1611543387,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
18,kanasukb,What about price???,106,1611546485,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
19,mercedesmatos213,En cuánto?,106,1611564391,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
20,vasquezar06,Precios xfas,106,1611661922,1651571516,https://www.instagram.com/p/CdF26clo23D,0,Happy,1,
21,1717_king,Price.?,331,1611737330,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
22,beena.yadav86,Pp,331,1611942838,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
23,josh_phile,Price,331,1612114313,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
24,jiaa566,Pp,331,1612171725,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
25,r.27.04,Сколько?,331,1612171750,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
26,devil_killer_nk,Pp,331,1612336349,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
27,anushay_hassan,Price?,331,1612344432,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
28,jarzial_omrahaha,$?,331,1612598652,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
29,atef_farrag,بكام,331,1613290694,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
30,nick_amoa,Price please,331,1613296079,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Sad,0,
31,tarinidalmia,Pp,331,1613479673,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
32,dewik_ariani,Harga,331,1613546146,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
33,advaitt_20,Man do you make cases for air studs craze?,331,1613896159,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,1,Sad,0,
34,_ajay__302__,Price??,331,1614168251,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
35,jaytonfr,How u buy?,331,1614227951,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
36,angel_metushi_2007,Price,331,1614416049,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
37,tophercn_,How much,331,1614454369,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
38,hot._barbie,Price please,331,1614457669,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Sad,0,
39,iamivy.29,Pp for starbucks one,331,1614553999,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,1,Happy,1,
40,karan_hopzzz,Hiii,331,1614609770,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
41,supriyagupta_07,Pp,331,1614609787,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
42,techyysky,Po,331,1614865833,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
43,techyysky,Pp,331,1614933944,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
44,_.theyyluvari,Price please,331,1615571049,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Sad,0,
45,youssefalwaysbusy,Price pls,331,1615793400,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
46,mayanheikal,Hm,331,1615803099,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
47,kbreezzy_101,How much,331,1615955385,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
48,chuzza_writes_8,Airdopes 402 modal ke cavar hai,331,1616007155,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,1,Happy,1,
49,imsukh__,Pp,331,1616145447,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
50,itsrohann27,Wow price,331,1616251833,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Surprise,1,
51,tanishq_kapoor_,Price,331,1616332620,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
52,_shaikh__04,Price,331,1616381811,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
53,ahmedhesham002,Hm for pro?,331,1616653045,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
54,ahmedlnagarr,Hm,331,1616744546,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
55,paulscarwashservice,I am selling air pods cases for 10$ really good quality link in bio bout to sell new stuff because got sold out,331,1616749888,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,1,Happy,1,
56,abbshaj,Whats the price of the lakers AirPods 3 case ?,331,1616866453,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,1,Happy,1,
57,itarvand.ir,. ‌🟡🔴🟡🔴�?♨️فروش عمده هندزفری و ایرپادهای لنوو♨️ �?🔴تضمین کمترین قیمت بازار🔴 🔴فروش به صورت تکی و عمده🔴 🔴فروش با نازل ترین قیمت بازار🔴 �?🔴تحویل فوری ارسال با پست و تی پاکس🔴 �?🔴لطفا از طریق دایرکت به ما پیام دهید🔴,331,1616933094,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,1,Happy,1,
58,petagaye.williams2,Need something,331,1616955351,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
59,jyothikallem18,Pp,331,1616989398,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
60,amandeep7737,Price,331,1617030827,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
61,juanda_arango_dj,$$$_,331,1617035296,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
62,tophercn_,Price,331,1617124579,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
63,kirlous_waheed,Hm,331,1617203082,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
64,xo_fnbr,Price,331,1617212433,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
65,munirecalip,Pp,331,1617395439,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
66,_itz_.fouji._,Price,331,1617441223,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
67,aalyan_mughal,Price,331,1617441604,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
68,__pilotgirl__,price plz,331,1617446026,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
69,shahzin_sitara,Price,331,1617471902,1644570903,https://www.instagram.com/p/CZ1OTaIFQ0p,0,Happy,1,
70,poohthegodmother,How do i shop,97,1617531082,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
71,z.ashawn___,Price,97,1617601899,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
72,its_cute_punjaban_0005,Hi,97,1617722493,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
73,dollu714,Pp,97,1617803489,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
74,preetydagal7,Pp,97,1617814694,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
75,honeypalsingh29,Price,97,1617815410,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
76,royalverma__,Pp,97,1617815870,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
77,__kain0o0__,Price,97,1617817038,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
78,sidradnan_0418,Price for pro,97,1617817824,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
79,dream_built_blue,Price,97,1617829542,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
80,anita_lohana14,Price ?.,97,1617838651,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
81,halima__sadia_,Pp,97,1617872029,1644047683,https://www.instagram.com/p/CZloNislFfo,0,Happy,1,
82,soundpods2022,"CUFFIE AIRPODS,VISITA LA PAGINA!",97,1617897295,1644047683,https://www.instagram.com/p/CZloNislFfo,1,Happy,1,
83,makeupbynishthabanga,Pp,236,1617899529,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
84,js_graham,Precio,236,1617904698,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
85,frostywxrld,Airpods 3??,236,1617953633,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
86,abdullah._.siam14,Price?,236,1618119869,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
87,jaat77989,Bro price,236,1618125738,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
88,xnxil999,Price!,236,1618161199,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
89,palakmathur,Pp,236,1618201364,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
90,iamlaksh__07,Pp,236,1618255706,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
91,tejas_dhingra04,Price,236,1618256198,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
92,hervertch,$?,236,1618258106,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
93,_13verma,How much?,236,1618288215,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
94,aalyan_mughal,Price,236,1618320888,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
95,zackhelmyy,Hm,236,1618407716,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
96,sam_elsrogi,Hm,236,1618645776,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
97,jonny______25,Price?,236,1618676135,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
98,jonny______25,Do they have it in Costa Rica?,236,1618730619,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Happy,1,
99,jonny______25,Do you have the jordan 1 design for airpods 3?,236,1618766582,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Surprise,1,
100,hashir016,Price plzzzz 🙌,236,1618805290,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
101,_pritish.28,How much are these for?,236,1618834868,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Happy,1,
102,maylesy_05,"hello, available pa po ba yung Jordan 4 for airpods gen 3?",236,1618865040,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Happy,1,
103,sunn_wooh,Is it available for realme buds air 2 ?,236,1619248056,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Happy,1,
104,mahammushir123,Price,236,1619248061,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
105,dhairyakauranii_,What's the price for this please tell?,236,1619248088,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Sad,0,
106,_express_to_impress_,Price🙌,236,1619253958,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
107,gaurav_s.c,Price?,236,1619266466,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
108,diegorodrin,Precio,236,1619337715,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
109,iam_suraj66,Price,236,1619346571,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
110,_.bagner17cooper._,Price,236,1619546745,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
111,vishal.sinha.7,Cost for these??,236,1619624504,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Surprise,1,
112,bigbadbird19,Looking for a price on these please?,236,1619645863,1642601289,https://www.instagram.com/p/CY6hkAElsAg,1,Sad,0,
113,maryam__chaudry,Price?,236,1619813624,1642601289,https://www.instagram.com/p/CY6hkAElsAg,0,Happy,1,
114,mohitsagar59173,How much,157,1619862136,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
115,ymr_rochlani,Pp?,157,1619889673,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
116,aryaan._.asif,Pp?,157,1619901246,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
117,jaskirat.kaur09,Pp?,157,1619910362,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
118,_moumita.mondal_,Price,157,1619916064,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
119,selene__amans,Price please,157,1619920070,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Sad,0,
120,vanshika.ahuja96,Are they available for airpods pro??,157,1619939132,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,1,Happy,1,
121,aashka_j_jain,Price?,157,1619944721,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
122,m.ali_gudn,Price,157,1619980514,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
123,snehayemineni,Pp,157,1619980901,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
124,prekshaanam,Pp,157,1620066758,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
125,chetna_142_,Pp,157,1620106702,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
126,_.varun.adesh._,Price,157,1620125391,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
127,priiijaaa,Pp,157,1620143374,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
128,arthysek,Price pls,157,1620148787,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
129,cricket__lover__.18,Price ??,157,1620225517,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
130,cheema_prabhjot,Price,157,1620225562,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
131,dr.zainab_almatooq,How much there is delivery to Kuwait,157,1620309288,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,1,Happy,1,
132,_theoddonesout__,price pls,157,1620401509,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
133,official_kathuria_sakshi,Pp,157,1620455267,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
134,kiranverma22105,Pp pls,157,1620474502,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
135,ainan_says,Pp,157,1620499141,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
136,smarty_avi,Price???,157,1620508679,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
137,izu_ch12,Pp,157,1620508802,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
138,me_ayesh2005,Price?,157,1620513548,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
139,xx_michaael,Price?,157,1620600551,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
140,_farynana_,Dm,157,1620660334,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Fear,0,
141,egorachel,Price?,157,1620660343,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
142,virajpawar246,Is there for airpods pro,157,1620663440,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,1,Happy,1,
143,virajpawar246,Is there for airpods pro,157,1620706668,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,1,Happy,1,
144,_capricorn._.girl6,price?,157,1620710474,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
145,insane_botx0.0,Pp,157,1620747346,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
146,_njahan04,Pp,157,1620783240,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
147,ke.erthana4081,Price,157,1620804769,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
148,mariamsuldaan7,Price,157,1620840636,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
149,kritikasingh5046,Pp,157,1620843674,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
150,aanchal_singla_,Pp for pro,157,1620850544,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
151,blackcoffee_shan,Cost,157,1620913600,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Surprise,1,
152,abhinay____pb___08wala,Price?,157,1620925422,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
153,aesth_etic792,How much it costs,157,1620927752,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Surprise,1,
154,yourfavreta,Hm,157,1620937121,1641313827,https://www.instagram.com/p/CYUJjrLI9Ap,0,Happy,1,
155,sparkyhexer,Price??,257,1620938791,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
156,faraholabighalayini,Price?,257,1621003691,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
157,_mahi.garg_,Pp,257,1621015372,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
158,elisha.subba,Pp,257,1621022409,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
159,rajnisanvirdk,Pp,257,1621050177,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
160,kajal6ag,Pp,257,1621062723,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
161,khilwaniashu,Pp,257,1621191521,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
162,jeetkaur031,Pp,257,1621338802,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
163,jain_tanya1701,Pp,257,1621357376,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
164,dilpreetdhillon4651,Pp,257,1621410678,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
165,its_fatima1212,Wow,257,1621411639,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Surprise,1,
166,akanshaaa.27,Pp,257,1621417976,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
167,rauf_3356,Kaç adet satıyorsunuz,257,1621422865,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,1,Happy,1,
168,ayaa.outa,Price,257,1621447696,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
169,_zahra_ashraf,Price,257,1621483871,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
170,tejas_dhingra04,Price,257,1621501818,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
171,me_ayesh2005,Price,257,1621508468,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
172,schnelalalala,Price ?,257,1621539368,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
173,jiaa566,Pp,257,1621584318,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
174,vyuxuannn_11,pm,257,1621589310,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
175,cutie_egirl12,Pp,257,1621596376,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
176,xo._.a.e._.xo,How much does it go for and where are u guys located at,257,1621622305,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,1,Happy,1,
177,_njahan04,Pp,257,1621676356,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
178,goenkaaashika,Pp?,257,1621683421,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
179,sandhya_wadhwa,Pp,257,1621708385,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
180,angelina_sneha_,Pp,257,1621735802,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
181,sana_yaqoob1990,Price,257,1621761781,1640359476,https://www.instagram.com/p/CX3tpMRFgfn,0,Happy,1,
182,its_prishasharma_08,Pp,280,1621768420,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
183,iamlaksh__07,Pp,280,1621833798,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
184,jannat786488,Prize,280,1621872884,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Fear,0,
185,laquenoteimporta.1,Precio???,280,1621923011,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
186,ayaa.outa,Price,280,1621939791,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
187,royalverma__,Pp,280,1621970209,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
188,royalverma__,Pp,280,1622015801,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
189,mimiharis7,Pp,280,1622037399,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
190,sarahabozied,Hm,280,1622045420,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
191,riddhium,Whats the price?,280,1622048564,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
192,me_ayesh2005,Price?,280,1622056144,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
193,paribajaj7,Price,280,1622133127,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
194,the__princess__02,pp?,280,1622181912,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
195,dr.alishbah_khan_2323,Price,280,1622194372,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
196,deepak_preeti_mahindru,pp,280,1622213586,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
197,brittany_padgett7372,Price??,280,1622273611,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
198,sabakhan78636,Price ??,280,1622279349,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
199,sana_sufyan14,Price,280,1622306923,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
200,cutie_egirl12,Ppr,280,1622310835,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
201,cutie_egirl12,Pp,280,1622314618,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
202,sonia_96_hrndz,How can I order,280,1622323235,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
203,aisha___qais,Cost?,280,1622351745,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Surprise,1,
204,_gurmank.666,Pp,280,1622368400,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
205,_zxxb_,Price,280,1622392969,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
206,seema91jain,Pp,280,1622465039,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
207,vajralaharitha,Price,280,1622468402,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
208,poojasri__24,Pp,280,1622474771,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
209,shubhangi0805,Pp,280,1622513304,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
210,_yassmin_ya,Prix,280,1622559808,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
211,caohongthi,Cho mình giá �?280,1648898968,1622564352,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,,
212,shudhita_chawla,Pp ?,280,1622608096,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
213,putrimutrina._,Pp,280,1622656404,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
214,pehchaan.1,Price,280,1622660153,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
215,medhavi0408_,Pp,280,1622693518,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
216,muniba_khan3_3,Price?,280,1622704492,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
217,offical_sam_khan302,Price kitna h?,280,1622733950,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
218,the_keen_07,Pp,280,1622737198,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
219,auni_filzah_123,Price?,280,1622737202,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
220,sonalipradhan17,Pp,280,1622738064,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
221,sid03302531517,Pp,280,1622775142,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
222,imssu_yl,Price???,280,1622775932,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
223,its____raisa,Pp?,280,1622810299,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
224,saloni12sabharwal,Pp,280,1622810772,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
225,rabisha_chudhary,Pp,280,1622860494,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
226,rabisha_chudhary,Pp,280,1622878890,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
227,akanshaaa.27,Pp,280,1622912968,1636875728,https://www.instagram.com/p/CWP466UFv9R,0,Happy,1,
